"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.52056946869309e-70,2.04886808534075,0.301,0.085,1.0394145379366e-65,"Vascular Smooth Muscle","FHL1"
7.47212458071174e-70,1.90570886513563,0.373,0.135,1.71806560484305e-65,"Vascular Smooth Muscle","PKD1"
2.6185041035915e-69,1.54731647759892,0.405,0.173,6.02072648538793e-65,"Vascular Smooth Muscle","PRELID2"
3.41972493739896e-69,0.98237631827128,0.559,0.318,7.86297354856144e-65,"Vascular Smooth Muscle","CRIM1"
4.64514854876724e-69,0.890489660544633,0.641,0.452,1.06805900581805e-64,"Vascular Smooth Muscle","DOCK5"
9.09973320807166e-69,1.57493973639134,0.36,0.14,2.09230165653192e-64,"Vascular Smooth Muscle","COL5A1"
2.04839905449239e-68,0.846985020762101,0.636,0.411,4.70988394599436e-64,"Vascular Smooth Muscle","APBB2"
4.07750267129649e-68,0.940081491333395,0.611,0.395,9.37540189211203e-64,"Vascular Smooth Muscle","ALCAM"
3.5552929466131e-67,1.09477035641361,0.515,0.275,8.17468507214751e-63,"Vascular Smooth Muscle","EVA1C"
8.08905117039376e-67,1.0680185096641,0.583,0.392,1.85991553560864e-62,"Vascular Smooth Muscle","JAK2"
8.73548566442015e-67,2.54829174766097,0.286,0.069,2.00855021882013e-62,"Vascular Smooth Muscle","DLGAP1"
2.27134436114714e-66,2.04974210256914,0.292,0.092,5.22250208958562e-62,"Vascular Smooth Muscle","DANT2"
3.01038724486072e-65,1.96618850953221,0.278,0.076,6.92178339210825e-61,"Vascular Smooth Muscle","FIGN"
3.93438793088624e-65,0.940348881595687,0.511,0.258,9.04633816948674e-61,"Vascular Smooth Muscle","HSPG2"
9.5078220505929e-65,1.23199207614048,0.422,0.192,2.18613352409283e-60,"Vascular Smooth Muscle","SLIT3"
9.64927160870184e-65,0.841221351482423,0.658,0.506,2.21865702098881e-60,"Vascular Smooth Muscle","TNRC6A"
8.71986219323655e-64,1.45264746654153,0.41,0.192,2.00495791409088e-59,"Vascular Smooth Muscle","CPED1"
2.05823994996393e-63,2.27126335962483,0.28,0.077,4.73251111695207e-59,"Vascular Smooth Muscle","ECM2"
7.47414870466593e-63,1.79967554514115,0.321,0.109,1.71853101166384e-58,"Vascular Smooth Muscle","CCDC3"
1.04903384357176e-62,2.15397856678626,0.267,0.071,2.41204351652456e-58,"Vascular Smooth Muscle","MEIS1"
1.21474347921333e-61,1.68350283393229,0.354,0.135,2.79305968175522e-57,"Vascular Smooth Muscle","TRPC1"
2.50914417795543e-61,1.46351554754339,0.368,0.162,5.76927520837292e-57,"Vascular Smooth Muscle","PLA2R1"
3.82823154148468e-61,0.877777385752992,0.634,0.493,8.80225278333573e-57,"Vascular Smooth Muscle","CLASP2"
2.50335476354091e-60,1.23463273760904,0.41,0.189,5.75596360780962e-56,"Vascular Smooth Muscle","ARHGEF28"
3.72837476253979e-60,1.13887579256752,0.456,0.236,8.57265209150775e-56,"Vascular Smooth Muscle","TANC1"
5.76482614933613e-60,1.32956478637566,0.363,0.151,1.32550647651686e-55,"Vascular Smooth Muscle","MEIS2"
1.0646111114377e-59,1.22630863418205,0.375,0.155,2.4478603285287e-55,"Vascular Smooth Muscle","CNKSR3"
1.10362374030515e-59,1.25920459338655,0.274,0.085,2.53756206608362e-55,"Vascular Smooth Muscle","TC2N"
1.84274163715295e-59,0.97120902325694,0.558,0.361,4.23701584630578e-55,"Vascular Smooth Muscle","SH3RF3"
2.84087226642932e-59,1.35416458314142,0.445,0.213,6.53201760220093e-55,"Vascular Smooth Muscle","PPP1CB"
2.16646467372974e-58,1.23896261146975,0.391,0.178,4.9813522243068e-54,"Vascular Smooth Muscle","TCF7L1"
4.09375077768196e-58,1.8795068916306,0.306,0.104,9.41276116312412e-54,"Vascular Smooth Muscle","TAGLN"
5.92527637224367e-58,2.2676931470948,0.279,0.087,1.36239879626999e-53,"Vascular Smooth Muscle","MEGF6"
8.8407150079682e-58,1.1523092760323,0.458,0.247,2.03274560178213e-53,"Vascular Smooth Muscle","SH3D19"
1.12770591829163e-57,1.84494714599105,0.269,0.083,2.59293421792794e-53,"Vascular Smooth Muscle","IGFBP2"
3.39062077559756e-57,1.99734288043077,0.261,0.081,7.79605434933147e-53,"Vascular Smooth Muscle","PLEKHH2"
8.22636054405239e-56,0.758813224672153,0.625,0.408,1.89148707989397e-51,"Vascular Smooth Muscle","NFIA"
9.29073173597439e-56,0.773563566942065,0.647,0.49,2.13621794805259e-51,"Vascular Smooth Muscle","ARHGAP10"
2.64144491602726e-55,1.86893157875681,0.308,0.114,6.07347429542149e-51,"Vascular Smooth Muscle","DCLK2"
5.05836330391379e-55,1.12264689555308,0.484,0.275,1.1630694744689e-50,"Vascular Smooth Muscle","PCGF5"
6.38521386650083e-55,1.42663966082172,0.359,0.153,1.46815222432454e-50,"Vascular Smooth Muscle","LMO7"
9.08213583015406e-55,1.27340454784118,0.406,0.189,2.08825549142732e-50,"Vascular Smooth Muscle","CDC14B"
1.99741116512305e-54,0.726684109429938,0.634,0.418,4.59264749196742e-50,"Vascular Smooth Muscle","ZEB1"
5.48655134206592e-54,1.36995763514871,0.402,0.196,1.26152275008122e-49,"Vascular Smooth Muscle","BMPR1A"
2.03991737457638e-53,0.76191213091114,0.629,0.457,4.69038201936347e-49,"Vascular Smooth Muscle","PDLIM5"
6.69039396567702e-53,1.39087609900506,0.31,0.117,1.53832228452812e-48,"Vascular Smooth Muscle","FILIP1"
1.34049648323657e-52,1.93886026342039,0.302,0.103,3.08220356390585e-48,"Vascular Smooth Muscle","ARHGEF9"
1.40757279305672e-52,1.51552876732945,0.39,0.182,3.23643212307532e-48,"Vascular Smooth Muscle","ZHX3"
7.72578865838863e-52,1.31175201386862,0.367,0.168,1.7763905862233e-47,"Vascular Smooth Muscle","MGP"
7.80448995289271e-52,1.48061381860314,0.296,0.115,1.79448637486862e-47,"Vascular Smooth Muscle","MIR100HG"
2.95144676139059e-50,1.05802077432775,0.49,0.299,6.78626153846537e-46,"Vascular Smooth Muscle","SCMH1"
5.58610560943971e-49,1.80720343656324,0.305,0.114,1.28441326277847e-44,"Vascular Smooth Muscle","CTTN"
1.2447034112929e-48,1.19446489528293,0.386,0.187,2.86194655358576e-44,"Vascular Smooth Muscle","LARGE"
1.8504338087378e-48,1.06242872590173,0.439,0.244,4.25470245643082e-44,"Vascular Smooth Muscle","TJP1"
2.83867536929724e-48,0.774549660047753,0.628,0.5,6.52696627662515e-44,"Vascular Smooth Muscle","GLS"
1.06686792030767e-47,1.29695454510188,0.434,0.246,2.45304940916343e-43,"Vascular Smooth Muscle","ITGA5"
1.76501684038402e-47,1.02543291164188,0.497,0.316,4.05830322109497e-43,"Vascular Smooth Muscle","STK38L"
9.04006056036586e-47,1.25488152869472,0.373,0.182,2.07858112464492e-42,"Vascular Smooth Muscle","ARHGEF10"
1.70979024753718e-46,0.72864984942675,0.527,0.305,3.93132071616225e-42,"Vascular Smooth Muscle","KLF12"
2.15578897083962e-46,1.24312393660019,0.368,0.183,4.95680558065155e-42,"Vascular Smooth Muscle","PARVA"
4.53754224031311e-46,1.1157006930305,0.462,0.272,1.04331708731519e-41,"Vascular Smooth Muscle","TBL1X"
9.37121448582166e-46,0.802772699980398,0.514,0.303,2.15472334672498e-41,"Vascular Smooth Muscle","ZFPM2"
4.19487405199656e-45,1.32728174319319,0.352,0.165,9.64527390775568e-41,"Vascular Smooth Muscle","FERMT2"
4.41550190554058e-45,1.5432467442568,0.325,0.146,1.01525635314095e-40,"Vascular Smooth Muscle","ANKRD6"
1.03041065622388e-44,0.991330964184737,0.419,0.231,2.36922322185556e-40,"Vascular Smooth Muscle","KCNT2"
1.96263717502e-44,0.761104271713803,0.413,0.211,4.51269165652349e-40,"Vascular Smooth Muscle","CDH11"
2.0826888982028e-44,1.00795327063481,0.502,0.323,4.7887265836377e-40,"Vascular Smooth Muscle","ASAP2"
2.08508466744225e-44,1.65718361412101,0.261,0.094,4.79423517584995e-40,"Vascular Smooth Muscle","DYNC1I1"
5.0391702003655e-44,1.99586437130603,0.253,0.08,1.15865640417004e-39,"Vascular Smooth Muscle","SACS"
1.83349342133454e-43,1.32052117224014,0.384,0.189,4.21575142367452e-39,"Vascular Smooth Muscle","RP11-701H24.9"
2.81092886155873e-43,1.37360232540272,0.31,0.129,6.46316873138199e-39,"Vascular Smooth Muscle","JAG1"
7.44878621803358e-43,1.29657854796455,0.293,0.126,1.71269941511246e-38,"Vascular Smooth Muscle","CTD-2269F5.1"
1.2044919443194e-42,1.62240255014487,0.285,0.108,2.76948832757361e-38,"Vascular Smooth Muscle","RP11-219A15.1"
1.40228049869692e-42,0.985084807044674,0.511,0.345,3.22426355065384e-38,"Vascular Smooth Muscle","ANO6"
1.43714019471164e-42,1.53560089263919,0.273,0.112,3.30441644970048e-38,"Vascular Smooth Muscle","MIPOL1"
5.14552035552451e-42,0.76202414495408,0.54,0.353,1.18310949534575e-37,"Vascular Smooth Muscle","SNED1"
1.45486654332829e-41,0.942629922770075,0.409,0.219,3.34517464307474e-37,"Vascular Smooth Muscle","CACNA2D1"
2.06003592736569e-41,1.35535942675192,0.385,0.2,4.73664060779194e-37,"Vascular Smooth Muscle","FAM85B"
2.35076422537619e-41,0.907940627607131,0.506,0.339,5.40511218340748e-37,"Vascular Smooth Muscle","FAM129A"
6.73133934822198e-41,0.650244590454634,0.628,0.504,1.54773685633668e-36,"Vascular Smooth Muscle","MAP3K5"
5.79080828239046e-40,1.13602092189847,0.424,0.25,1.33148054837004e-35,"Vascular Smooth Muscle","ZDHHC14"
5.53656331130414e-39,1.66743538230799,0.26,0.103,1.27302200216816e-34,"Vascular Smooth Muscle","RFTN2"
1.16069856799811e-38,1.62073115944119,0.26,0.1,2.66879421739807e-34,"Vascular Smooth Muscle","GRAMD3"
2.66742405068494e-38,0.746468188382675,0.613,0.485,6.13320811973989e-34,"Vascular Smooth Muscle","PNISR"
3.33527978341731e-38,1.37928992754141,0.263,0.104,7.66880880601142e-34,"Vascular Smooth Muscle","NLGN1"
3.95165464423325e-38,1.27615121673052,0.368,0.184,9.08603952348551e-34,"Vascular Smooth Muscle","CAMK2G"
1.06658996247445e-37,1.24997295069051,0.393,0.215,2.4524103007175e-33,"Vascular Smooth Muscle","ST7"
2.20817263360032e-37,0.873544335165276,0.379,0.191,5.07725133643721e-33,"Vascular Smooth Muscle","GPC6"
3.22742555664355e-37,0.80078810862708,0.422,0.242,7.42081958239051e-33,"Vascular Smooth Muscle","SETBP1"
3.84632599293325e-37,1.23521618624497,0.381,0.207,8.84385735555143e-33,"Vascular Smooth Muscle","ECHDC2"
8.96623466060243e-37,0.720941924343594,0.523,0.342,2.06160633551232e-32,"Vascular Smooth Muscle","MIR4435-2HG"
1.91017562781016e-36,1.25359095627893,0.309,0.143,4.39206682102391e-32,"Vascular Smooth Muscle","SLC44A2"
7.41416714363735e-36,1.28590589148097,0.353,0.179,1.70473945133654e-31,"Vascular Smooth Muscle","SNX25"
8.42374262469467e-36,1.06012055293521,0.318,0.159,1.93687114169605e-31,"Vascular Smooth Muscle","PHLDB2"
1.43430854116117e-35,0.578338656047992,0.638,0.479,3.29790562869188e-31,"Vascular Smooth Muscle","PTK2"
2.31901697480495e-35,0.936885912338324,0.475,0.31,5.33211573016903e-31,"Vascular Smooth Muscle","CH17-189H20.1"
6.4908216787724e-35,0.774886569194662,0.509,0.352,1.49243462860014e-30,"Vascular Smooth Muscle","DIP2C"
9.27649553816148e-35,1.18471779684514,0.408,0.235,2.13294461908947e-30,"Vascular Smooth Muscle","HIBCH"
2.74718168606764e-34,0.672369325984742,0.456,0.273,6.31659485077533e-30,"Vascular Smooth Muscle","PARD3"
5.91202954727666e-34,0.522855284971439,0.673,0.586,1.35935295380532e-29,"Vascular Smooth Muscle","WWOX"
7.21736213936909e-34,1.57580495413288,0.321,0.144,1.65948807670514e-29,"Vascular Smooth Muscle","ILK"
7.36730233227066e-34,0.728765817578624,0.536,0.37,1.69396382525899e-29,"Vascular Smooth Muscle","SSBP2"
1.25954117736104e-33,1.51741809286523,0.255,0.1,2.89606302910625e-29,"Vascular Smooth Muscle","GOLGA8B"
3.26820505369107e-33,0.944091746727852,0.501,0.352,7.51458387995188e-29,"Vascular Smooth Muscle","OSBPL9"
5.52479795162336e-33,1.60162769176833,0.26,0.108,1.27031679301676e-28,"Vascular Smooth Muscle","PXDC1"
1.02345309934475e-32,1.15974518536461,0.396,0.229,2.35322571132338e-28,"Vascular Smooth Muscle","ATP10D"
1.63183669956462e-32,1.6630284882354,0.265,0.107,3.75208212330893e-28,"Vascular Smooth Muscle","LTBP3"
1.64266476306695e-32,0.809762064757529,0.535,0.406,3.77697908971983e-28,"Vascular Smooth Muscle","PACSIN2"
2.74745079148762e-32,1.02185039327025,0.422,0.263,6.31721360486749e-28,"Vascular Smooth Muscle","GAB1"
4.08724884263698e-32,0.815123334699733,0.336,0.181,9.3978112638752e-28,"Vascular Smooth Muscle","THBS2"
6.37150519973242e-32,1.11252419368982,0.398,0.238,1.46500019057448e-27,"Vascular Smooth Muscle","SLC20A2"
1.09451837684006e-31,1.09039357741269,0.31,0.162,2.51662610386836e-27,"Vascular Smooth Muscle","PRSS23"
1.51854267661183e-31,1.51025454892617,0.285,0.127,3.49158517633359e-27,"Vascular Smooth Muscle","HCG17"
2.16768614920698e-31,0.696295402724925,0.538,0.385,4.98416076287162e-27,"Vascular Smooth Muscle","CDC42BPA"
2.82382924035279e-31,1.31191464428676,0.263,0.117,6.49283057234318e-27,"Vascular Smooth Muscle","DGKI"
2.98682908772304e-31,1.38908176834292,0.267,0.122,6.86761612140158e-27,"Vascular Smooth Muscle","ZFYVE9"
3.1895419264346e-31,1.32183487417683,0.328,0.174,7.33371375145108e-27,"Vascular Smooth Muscle","CNNM2"
8.28836525173115e-31,0.686853630902339,0.567,0.447,1.90574382233054e-26,"Vascular Smooth Muscle","PDE4DIP"
9.58606055586507e-31,1.03550356969796,0.351,0.211,2.20412290361006e-26,"Vascular Smooth Muscle","LTBP2"
3.28617713274403e-30,1.51304757508248,0.266,0.114,7.55590708131834e-26,"Vascular Smooth Muscle","PDZD2"
3.4003096441997e-30,0.683564271899689,0.561,0.438,7.81833196490838e-26,"Vascular Smooth Muscle","RNF115"
5.02886104579725e-30,1.2328712765611,0.33,0.175,1.15628602026016e-25,"Vascular Smooth Muscle","DENND5B"
7.75582352975603e-30,0.684269164996547,0.378,0.216,1.7832965041968e-25,"Vascular Smooth Muscle","COL4A1"
1.55817905384408e-29,1.03491281342272,0.346,0.195,3.5827210985037e-25,"Vascular Smooth Muscle","ADCY9"
2.25016488443505e-29,1.62290735134361,0.262,0.108,5.1738041187815e-25,"Vascular Smooth Muscle","AHDC1"
3.08250261415578e-29,0.531329041529414,0.466,0.282,7.08759826072839e-25,"Vascular Smooth Muscle","NFIB"
5.60336265839737e-29,0.851107406328391,0.497,0.377,1.28838117604531e-24,"Vascular Smooth Muscle","WDPCP"
2.52057034569099e-28,1.35445850344572,0.276,0.134,5.79554739584728e-24,"Vascular Smooth Muscle","DIXDC1"
3.93069440193837e-28,0.787083764913576,0.361,0.217,9.03784563837689e-24,"Vascular Smooth Muscle","BICC1"
3.95035294203272e-28,0.624126822189784,0.525,0.388,9.08304651961583e-24,"Vascular Smooth Muscle","CLIC4"
1.20731662493975e-27,1.55230914780595,0.273,0.13,2.77598311572397e-23,"Vascular Smooth Muscle","PPP2R3A"
1.69685211321367e-27,0.867396582883974,0.465,0.324,3.90157206391219e-23,"Vascular Smooth Muscle","ITPR1"
1.94486595138999e-27,1.01439637183881,0.375,0.224,4.47183028203099e-23,"Vascular Smooth Muscle","ADARB1"
1.35441130541204e-26,0.866094904046204,0.458,0.322,3.1141979145339e-22,"Vascular Smooth Muscle","ARHGEF7"
2.41877485795104e-26,0.768587514011573,0.435,0.295,5.56148903088682e-22,"Vascular Smooth Muscle","GLIS3"
4.20413477899746e-26,1.43451958334521,0.305,0.153,9.66656709734886e-22,"Vascular Smooth Muscle","WDR41"
4.71465772996123e-26,1.31578060183618,0.262,0.126,1.08404125184999e-21,"Vascular Smooth Muscle","ZMAT1"
6.61222464867909e-26,1.07857021092121,0.335,0.199,1.52034881347078e-21,"Vascular Smooth Muscle","FAM46A"
9.22635380099196e-26,0.514903132000731,0.628,0.526,2.12141552946208e-21,"Vascular Smooth Muscle","ZFHX3"
2.22060428028349e-25,0.516112978443044,0.554,0.403,5.10583542165582e-21,"Vascular Smooth Muscle","RORA"
2.4333624577668e-25,0.849707480478324,0.431,0.28,5.59503029914321e-21,"Vascular Smooth Muscle","SLC38A2"
2.74553874340817e-25,0.781762491035602,0.47,0.331,6.3128172327184e-21,"Vascular Smooth Muscle","ACTN4"
2.76213025804886e-25,0.914096660510398,0.291,0.161,6.35096610233175e-21,"Vascular Smooth Muscle","PAWR"
3.08261368752343e-25,0.900534333281201,0.359,0.214,7.08785365172261e-21,"Vascular Smooth Muscle","KIAA0922"
5.20949892714518e-25,0.945843431687607,0.276,0.146,1.19782008831849e-20,"Vascular Smooth Muscle","ADGRB3"
5.92693702759839e-25,0.762263222664698,0.47,0.338,1.3627806307557e-20,"Vascular Smooth Muscle","ARHGAP24"
8.14220060302109e-25,0.794752912937371,0.325,0.187,1.87213618465264e-20,"Vascular Smooth Muscle","CTGF"
1.02031530175339e-24,1.1134321156365,0.348,0.202,2.34601097332157e-20,"Vascular Smooth Muscle","KANSL1L"
1.51193220917514e-24,0.61073517770975,0.592,0.522,3.47638572855641e-20,"Vascular Smooth Muscle","FRYL"
1.92812539794819e-24,1.0288754422237,0.253,0.131,4.43333872750228e-20,"Vascular Smooth Muscle","CYR61"
2.42053841222722e-24,0.542876742262801,0.59,0.491,5.56554397123405e-20,"Vascular Smooth Muscle","FOXO3"
2.95456162441204e-24,0.640192397462447,0.519,0.399,6.79342354301061e-20,"Vascular Smooth Muscle","MTHFD1L"
6.89857807706376e-24,0.659814943033014,0.535,0.441,1.58619005725927e-19,"Vascular Smooth Muscle","GMDS-AS1"
1.05921464692253e-23,0.541951938168477,0.606,0.498,2.43545223766898e-19,"Vascular Smooth Muscle","TACC1"
1.54536385146287e-23,1.07103493404847,0.297,0.163,3.55325510366858e-19,"Vascular Smooth Muscle","RNF24"
2.39743776253894e-23,1.09210142805368,0.311,0.173,5.51242864740579e-19,"Vascular Smooth Muscle","SPARC"
3.33464171037933e-23,0.885395200481472,0.267,0.136,7.6673416846752e-19,"Vascular Smooth Muscle","NUAK1"
4.24582329386629e-23,0.988385214933675,0.286,0.149,9.76242149958676e-19,"Vascular Smooth Muscle","FGFR1"
8.26461529433452e-23,0.751266127484793,0.489,0.372,1.90028299462634e-18,"Vascular Smooth Muscle","TBC1D1"
8.97881968897373e-23,0.895366549305764,0.409,0.276,2.06450001108573e-18,"Vascular Smooth Muscle","TSC22D1"
1.73701904729499e-22,0.853522355496766,0.328,0.195,3.99392789544537e-18,"Vascular Smooth Muscle","NCKAP1"
1.90546410766609e-22,0.715931573498297,0.5,0.408,4.38123362275665e-18,"Vascular Smooth Muscle","NAV1"
3.1345185991133e-22,1.09643749030297,0.323,0.183,7.20719861494121e-18,"Vascular Smooth Muscle","RP11-514P8.6"
3.46470751696432e-22,0.654319646101691,0.338,0.21,7.96640199375606e-18,"Vascular Smooth Muscle","PBX1"
3.58096944028221e-22,0.744005904716391,0.34,0.204,8.23372303404088e-18,"Vascular Smooth Muscle","LHFP"
9.52156245706327e-22,0.394865382430738,0.67,0.566,2.18929285575256e-17,"Vascular Smooth Muscle","AKT3"
2.68602567196899e-21,0.332322570883708,0.737,0.712,6.17597882755829e-17,"Vascular Smooth Muscle","WSB1"
5.99202698631463e-21,0.575096401747771,0.519,0.401,1.37774676496332e-16,"Vascular Smooth Muscle","TCF7L2"
1.15908415627778e-20,1.12998654816426,0.28,0.158,2.66508220052949e-16,"Vascular Smooth Muscle","DIRC3"
1.76558697183041e-20,1.18435520332639,0.265,0.142,4.05961412432966e-16,"Vascular Smooth Muscle","INPP5A"
2.49178061128088e-20,1.04813219896345,0.275,0.159,5.72935115951813e-16,"Vascular Smooth Muscle","NT5DC1"
2.8734069925457e-20,1.05127463413609,0.3,0.171,6.60682469796033e-16,"Vascular Smooth Muscle","LPAR1"
5.64966981968771e-20,0.72739968186722,0.366,0.243,1.2990285816408e-15,"Vascular Smooth Muscle","CEP112"
1.02035931468909e-19,0.743293720122584,0.318,0.195,2.34611217226463e-15,"Vascular Smooth Muscle","PTPN14"
1.08123426486086e-19,1.04849037810411,0.298,0.177,2.48608194519457e-15,"Vascular Smooth Muscle","MRC2"
1.20441231707761e-19,0.910595900679387,0.254,0.138,2.76930524065654e-15,"Vascular Smooth Muscle","COL1A1"
2.20586042199409e-19,0.908541948542742,0.41,0.284,5.07193486829102e-15,"Vascular Smooth Muscle","CASC4"
4.64343903273553e-19,0.96853754766547,0.354,0.237,1.06766593679688e-14,"Vascular Smooth Muscle","PLAGL1"
6.01311710251362e-19,0.979506292885702,0.369,0.236,1.38259601538096e-14,"Vascular Smooth Muscle","VPS13A"
9.0348428858698e-19,1.04309789895278,0.289,0.165,2.07738142474804e-14,"Vascular Smooth Muscle","EPN2"
1.52512868383579e-18,0.847624627101337,0.404,0.278,3.50672838274364e-14,"Vascular Smooth Muscle","TPT1-AS1"
1.59799726102261e-18,0.84061517486017,0.293,0.173,3.6742751022693e-14,"Vascular Smooth Muscle","LAMB1"
1.62986764416343e-18,0.289117158466976,0.765,0.728,3.74755467422498e-14,"Vascular Smooth Muscle","ZBTB20"
4.15024406068724e-18,0.548738208896166,0.436,0.308,9.54265616873817e-14,"Vascular Smooth Muscle","SPTBN1"
8.97644539320825e-18,0.610961807320278,0.43,0.31,2.06395408926037e-13,"Vascular Smooth Muscle","RBFOX2"
1.49773464722026e-17,0.598301664349806,0.519,0.443,3.44374127435355e-13,"Vascular Smooth Muscle","RABGAP1"
1.72322710606529e-17,0.706429246193416,0.327,0.206,3.96221608497592e-13,"Vascular Smooth Muscle","ECE1"
1.86112833097117e-17,0.921179427738322,0.341,0.214,4.27929237140201e-13,"Vascular Smooth Muscle","STARD9"
1.99927888868626e-17,0.886616913387904,0.285,0.165,4.59694194875632e-13,"Vascular Smooth Muscle","SYNJ2"
2.38262792564333e-17,0.785112841464976,0.259,0.158,5.47837638943171e-13,"Vascular Smooth Muscle","PRICKLE2"
2.62386299939928e-17,0.711300331878578,0.299,0.181,6.03304819451877e-13,"Vascular Smooth Muscle","OSBPL10"
2.8109701625728e-17,0.611478550778958,0.432,0.324,6.46326369480365e-13,"Vascular Smooth Muscle","DTNA"
3.33833356421451e-17,0.923962102224039,0.384,0.255,7.67583036419842e-13,"Vascular Smooth Muscle","PPIP5K2"
3.54701871550438e-17,1.28336890592161,0.28,0.154,8.15566013255922e-13,"Vascular Smooth Muscle","TMCO3"
3.73923546582423e-17,0.460024824711777,0.353,0.229,8.59762410656965e-13,"Vascular Smooth Muscle","FBN1"
