"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Endothelial","BACE2","disease_vs_control",5.99248240254692e-42,-2.44363143649468,0.41,0.917,1.37785147881761e-37,"Seurat_LR_cell_level_exploratory"
"Endothelial","EGLN1","disease_vs_control",8.10942178782651e-39,-3.31830229477294,0.229,0.795,1.86459935167495e-34,"Seurat_LR_cell_level_exploratory"
"Endothelial","SNTG2","disease_vs_control",1.94551547499162e-37,-2.49924662964814,0.25,0.821,4.47332373164823e-33,"Seurat_LR_cell_level_exploratory"
"Endothelial","UBC","disease_vs_control",4.07262088006738e-37,-3.2898370796561,0.186,0.808,9.36417718953893e-33,"Seurat_LR_cell_level_exploratory"
"Endothelial","AKAP12","disease_vs_control",6.38871883890882e-33,-4.73890519207818,0.048,0.641,1.4689581226303e-28,"Seurat_LR_cell_level_exploratory"
"Endothelial","PLCB4","disease_vs_control",1.22083180398448e-32,-2.38925851488906,0.277,0.808,2.80705856690151e-28,"Seurat_LR_cell_level_exploratory"
"Endothelial","STC1","disease_vs_control",3.88874750683368e-32,-3.7858202676179,0.064,0.635,8.94139714246268e-28,"Seurat_LR_cell_level_exploratory"
"Endothelial","ST6GALNAC3","disease_vs_control",7.7507784450059e-32,-1.5509589197322,0.473,0.865,1.78213648786021e-27,"Seurat_LR_cell_level_exploratory"
"Endothelial","FN1","disease_vs_control",9.1285137330218e-32,3.65151087199527,0.654,0.058,2.0989191626337e-27,"Seurat_LR_cell_level_exploratory"
"Endothelial","EDN1","disease_vs_control",2.90231147698314e-30,5.36935590874015,0.505,0.019,6.67328477902732e-26,"Seurat_LR_cell_level_exploratory"
"Endothelial","TSHZ2","disease_vs_control",4.99560200458112e-30,-2.00689208607227,0.293,0.846,1.14863876891334e-25,"Seurat_LR_cell_level_exploratory"
"Endothelial","SYNE2","disease_vs_control",5.73671301800456e-29,-1.74510071938097,0.511,0.872,1.31904242422979e-24,"Seurat_LR_cell_level_exploratory"
"Endothelial","WSB1","disease_vs_control",7.88934471543588e-29,1.76219280765734,0.894,0.423,1.81399703042017e-24,"Seurat_LR_cell_level_exploratory"
"Endothelial","ZNF385D","disease_vs_control",1.12654532312913e-28,-2.10828698948863,0.33,0.821,2.5902656614708e-24,"Seurat_LR_cell_level_exploratory"
"Endothelial","ADAMTS9","disease_vs_control",1.82444586007531e-28,-2.04864550429307,0.314,0.814,4.19494836607116e-24,"Seurat_LR_cell_level_exploratory"
"Endothelial","MAGI1","disease_vs_control",2.66318526765115e-28,-1.07908227302762,0.766,0.981,6.1234618859103e-24,"Seurat_LR_cell_level_exploratory"
"Endothelial","PDE3A","disease_vs_control",6.57242008187788e-28,4.25434274791922,0.537,0.051,1.51119654942618e-23,"Seurat_LR_cell_level_exploratory"
"Endothelial","MCF2L","disease_vs_control",9.77802228111522e-27,-3.24228854058546,0.117,0.635,2.24826066309682e-22,"Seurat_LR_cell_level_exploratory"
"Endothelial","GALNT18","disease_vs_control",1.55438334081674e-26,-2.06139543526221,0.277,0.744,3.57399361553993e-22,"Seurat_LR_cell_level_exploratory"
"Endothelial","PKHD1L1","disease_vs_control",6.68549158068565e-26,3.06603663531498,0.511,0.077,1.53719507914705e-21,"Seurat_LR_cell_level_exploratory"
"Endothelial","COL8A1","disease_vs_control",9.11506072920211e-25,3.72036101323913,0.5,0.038,2.09582591346544e-20,"Seurat_LR_cell_level_exploratory"
"Endothelial","PLCB1","disease_vs_control",1.10849738764396e-24,-1.21903709014442,0.41,0.795,2.54876804340976e-20,"Seurat_LR_cell_level_exploratory"
"Endothelial","CTGF","disease_vs_control",3.60524252063309e-24,3.54557556625108,0.473,0.045,8.28953412769165e-20,"Seurat_LR_cell_level_exploratory"
"Endothelial","BMX","disease_vs_control",5.94271741954219e-24,3.21362491315421,0.548,0.083,1.36640901627534e-19,"Seurat_LR_cell_level_exploratory"
"Endothelial","TMEM135","disease_vs_control",1.77906535408834e-23,-2.28378253058144,0.223,0.609,4.09060496865532e-19,"Seurat_LR_cell_level_exploratory"
"Endothelial","SULF1","disease_vs_control",2.09327732559904e-23,2.77348383863819,0.606,0.135,4.81307255474987e-19,"Seurat_LR_cell_level_exploratory"
"Endothelial","NRG1","disease_vs_control",3.6493110573135e-23,4.81472740695848,0.463,0.045,8.39086091408093e-19,"Seurat_LR_cell_level_exploratory"
"Endothelial","CLIC4","disease_vs_control",4.57953160128386e-23,-1.72504209447598,0.516,0.833,1.0529717010832e-18,"Seurat_LR_cell_level_exploratory"
"Endothelial","RALGAPA2","disease_vs_control",1.16537951266251e-22,-1.323908359592,0.691,0.936,2.67955711346491e-18,"Seurat_LR_cell_level_exploratory"
"Endothelial","NDRG1","disease_vs_control",1.34885048308635e-22,-2.40858858020337,0.234,0.647,3.10141191576043e-18,"Seurat_LR_cell_level_exploratory"
"Endothelial","EFEMP1","disease_vs_control",2.099869962642e-22,3.81207587558887,0.447,0.038,4.82823100510275e-18,"Seurat_LR_cell_level_exploratory"
"Endothelial","RPGR","disease_vs_control",5.88571446093693e-22,-1.92790230254399,0.372,0.756,1.35330232600323e-17,"Seurat_LR_cell_level_exploratory"
"Endothelial","ERO1A","disease_vs_control",6.06570343619379e-22,-3.43318895363433,0.101,0.513,1.39468719108404e-17,"Seurat_LR_cell_level_exploratory"
"Endothelial","DOCK11","disease_vs_control",8.14977132889073e-22,-4.11253951681262,0.027,0.397,1.87387692165184e-17,"Seurat_LR_cell_level_exploratory"
"Endothelial","NEURL1B","disease_vs_control",1.60472272842922e-21,-3.04638568626525,0.138,0.564,3.6897389694773e-17,"Seurat_LR_cell_level_exploratory"
"Endothelial","HMCN1","disease_vs_control",4.14563661791196e-21,2.76152137473145,0.633,0.141,9.53206227556497e-17,"Seurat_LR_cell_level_exploratory"
"Endothelial","MYO5C","disease_vs_control",6.9015935549157e-21,-2.24363191130911,0.213,0.615,1.58688340608177e-16,"Seurat_LR_cell_level_exploratory"
"Endothelial","TIMP3","disease_vs_control",8.03784618078406e-21,-2.82245961136569,0.191,0.59,1.84814197234768e-16,"Seurat_LR_cell_level_exploratory"
"Endothelial","MCTP1","disease_vs_control",8.28986823331383e-21,-1.1774931178111,0.548,0.865,1.90608940288585e-16,"Seurat_LR_cell_level_exploratory"
"Endothelial","PITPNC1","disease_vs_control",1.89033438872274e-20,-1.84220173953812,0.415,0.833,4.34644585999019e-16,"Seurat_LR_cell_level_exploratory"
"Endothelial","LRRC1","disease_vs_control",2.22015813490614e-20,-2.99346703280941,0.16,0.583,5.10480959958969e-16,"Seurat_LR_cell_level_exploratory"
"Endothelial","BMP6","disease_vs_control",2.81189845864878e-20,3.79974890880973,0.484,0.058,6.46539812597113e-16,"Seurat_LR_cell_level_exploratory"
"Endothelial","CLEC2B","disease_vs_control",4.78388640619254e-20,-4.52576554931312,0.016,0.346,1.09995900137585e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","DIAPH2","disease_vs_control",5.58766764904822e-20,-1.49525661118218,0.447,0.814,1.28477242254566e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","THSD7A","disease_vs_control",7.23326883472023e-20,-1.36556134610063,0.335,0.699,1.66314550316722e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","ELOVL7","disease_vs_control",7.63864895618634e-20,-4.02091286136701,0.032,0.423,1.75635455449592e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","BICC1","disease_vs_control",9.39711655005218e-20,3.51459725835455,0.426,0.032,2.1606790083535e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","GOLPH3","disease_vs_control",1.20541304685197e-19,-2.58924694130087,0.154,0.506,2.77160621862674e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","ARHGEF3","disease_vs_control",1.4789231090967e-19,-1.5666675910975,0.388,0.724,3.40048790474604e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","MYO1D","disease_vs_control",2.07509794559957e-19,1.38691748790994,0.819,0.346,4.77127270631709e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","SPRY1","disease_vs_control",2.50970101067697e-19,-2.32832539178988,0.165,0.551,5.77055553384956e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","TLL1","disease_vs_control",3.2976596994518e-19,-2.8788747593078,0.138,0.571,7.58230894694952e-15,"Seurat_LR_cell_level_exploratory"
"Endothelial","C22orf34","disease_vs_control",5.25880961330799e-19,-3.43170354436047,0.064,0.462,1.20915809438791e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","TNS3","disease_vs_control",7.2155188278522e-19,3.78322273234867,0.479,0.038,1.65906424408806e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","CH507-528H12.1","disease_vs_control",9.3308984924759e-19,-2.16291687898626,0.287,0.699,2.14545349037498e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","PLEKHG1","disease_vs_control",1.05564349602462e-18,-1.47933794313332,0.473,0.814,2.4272410904094e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","SYTL3","disease_vs_control",1.20386017434681e-18,-4.55656077197138,0.037,0.417,2.76803569887563e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","HIPK3","disease_vs_control",1.26302014252406e-18,-1.45796203511458,0.479,0.814,2.90406221370558e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","IGF2BP2","disease_vs_control",2.43047848335054e-18,-3.83041355235473,0.037,0.378,5.5883991767679e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","VEGFC","disease_vs_control",3.22335113751723e-18,-2.69819316328157,0.106,0.449,7.41145127049336e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","PTPRJ","disease_vs_control",3.46025547889793e-18,4.12050433428491,0.468,0.026,7.95616542263e-14,"Seurat_LR_cell_level_exploratory"
"Endothelial","LAMB1","disease_vs_control",4.9657277889884e-18,1.82005273492247,0.729,0.205,1.1417697905221e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","ITGA10","disease_vs_control",6.05948119865731e-18,2.37997094410231,0.644,0.154,1.39325651200727e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","ADIPOR2","disease_vs_control",7.98473745487265e-18,-2.55940797414474,0.128,0.526,1.83593068299887e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","COL3A1","disease_vs_control",8.67770002576482e-18,8.58683122602807,0.293,0,1.9952635669241e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","F8","disease_vs_control",1.30193865090401e-17,-4.40233473283711,0.027,0.327,2.99354754002359e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","MYO5B","disease_vs_control",1.41448039729786e-17,-9.16938325503082,0,0.288,3.25231477750698e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","C1orf21","disease_vs_control",1.49506084892487e-17,-2.38354136215533,0.128,0.494,3.43759340993295e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","MEOX2","disease_vs_control",1.79273172663143e-17,-4.87192367389622,0.016,0.321,4.12202805904364e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","ABLIM1","disease_vs_control",2.64111524217599e-17,-1.14555458609082,0.697,0.929,6.07271627633526e-13,"Seurat_LR_cell_level_exploratory"
"Endothelial","ABCG1","disease_vs_control",4.7355497288683e-17,-2.42637332446051,0.16,0.545,1.08884494915869e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","FOSB","disease_vs_control",5.01751392920444e-17,8.60373656918668,0.335,0,1.15367697774198e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","CCSER1","disease_vs_control",5.70926700599408e-17,-1.74358854391135,0.293,0.679,1.31273176268822e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","LNX1","disease_vs_control",8.27666203169079e-17,-4.49141379596053,0.011,0.282,1.90305290094666e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","SLCO4A1","disease_vs_control",1.13604366070746e-16,-4.96419921594749,0.021,0.301,2.61210518906466e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","ENPP2","disease_vs_control",1.64825013616975e-16,-5.67616258072956,0.005,0.237,3.7898215380951e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","WNK1","disease_vs_control",1.87303994228015e-16,-1.48775519076603,0.41,0.692,4.30668073928475e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","FBLIM1","disease_vs_control",2.02408733322008e-16,3.63294047720166,0.441,0.038,4.65398400527292e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","CDH13","disease_vs_control",2.04273121345646e-16,1.68214517252364,0.75,0.327,4.69685187910044e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","TMTC1","disease_vs_control",2.0811496505875e-16,-1.5030560123916,0.415,0.731,4.78518739159583e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","TNFRSF10B","disease_vs_control",2.29639144318605e-16,-2.1658413558832,0.207,0.558,5.28009284531768e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","PDGFD","disease_vs_control",2.59953836496017e-16,3.09935461971825,0.42,0.071,5.97711856255292e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","HSPG2","disease_vs_control",3.30434651159416e-16,1.26962803786752,0.867,0.513,7.59768393410845e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","PHLDB1","disease_vs_control",3.82380244292436e-16,3.31158932357303,0.346,0.019,8.79206895701599e-12,"Seurat_LR_cell_level_exploratory"
"Endothelial","SCARB1","disease_vs_control",4.88580096259217e-16,-4.35792410085253,0.037,0.359,1.12339221532882e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","ESYT2","disease_vs_control",5.00084216047989e-16,-1.37517236155216,0.399,0.667,1.14984363795914e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","F5","disease_vs_control",5.71947448110972e-16,8.44400857702573,0.271,0,1.31507876744156e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","DDX5","disease_vs_control",6.96430363371707e-16,1.61993654087336,0.787,0.314,1.60130233450057e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","TFPI","disease_vs_control",7.02412316644332e-16,-1.92827424722274,0.314,0.712,1.61505663966031e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","C10orf10","disease_vs_control",1.1614937622527e-15,-2.29050064183298,0.165,0.487,2.67062260754762e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","MEIS2","disease_vs_control",1.79617271105004e-15,2.19719298852829,0.463,0.083,4.12993991451736e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","PPP2R1B","disease_vs_control",1.92955811884651e-15,-3.62841674690489,0.064,0.359,4.43663298266378e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","XPO1","disease_vs_control",2.01286334070191e-15,-1.64002905102348,0.293,0.59,4.62817667927591e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","PDE2A","disease_vs_control",2.65903566120031e-15,-3.33619078336688,0.085,0.404,6.11392069579787e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","RAPGEF5","disease_vs_control",2.96712307510541e-15,-1.61806921586747,0.324,0.679,6.82230608658988e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","HTR4","disease_vs_control",3.02545100299386e-15,6.36155036149412,0.293,0.006,6.95641949118379e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","SEMA3E","disease_vs_control",3.34712187095866e-15,-6.28935310984563,0.005,0.276,7.69603731789524e-11,"Seurat_LR_cell_level_exploratory"
"Endothelial","INSR","disease_vs_control",4.4014252618569e-15,-1.23690717759696,0.559,0.827,1.01201971045876e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","EBF1","disease_vs_control",4.92272536268798e-15,-1.81603933631662,0.234,0.583,1.13188224264285e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","NEDD9","disease_vs_control",5.13383297182632e-15,-1.66528955905378,0.356,0.686,1.18042221521203e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","SLC2A3","disease_vs_control",5.26527112664882e-15,-2.44694712541606,0.112,0.494,1.21064379015036e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","EXT1","disease_vs_control",5.58032295691847e-15,1.22631117469039,0.787,0.385,1.28308365748426e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","MICAL2","disease_vs_control",6.32357073388024e-15,3.13077117039377,0.42,0.058,1.45397861884108e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","CPNE8","disease_vs_control",6.59064973303823e-15,-1.64115355632184,0.261,0.596,1.51538809311748e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","TBX1","disease_vs_control",7.56202106367929e-15,4.35853686667796,0.335,0.019,1.73873550317178e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","GRB10","disease_vs_control",8.69378777653269e-15,-1.23067068160551,0.569,0.763,1.99896262345816e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","LRCH1","disease_vs_control",9.58125545679595e-15,-1.39593374294428,0.309,0.647,2.20301806718109e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","UTRN","disease_vs_control",1.08702729172959e-14,-0.884108091696744,0.67,0.878,2.49940185187385e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","TCF4","disease_vs_control",1.13623981740803e-14,-1.06150619552067,0.745,0.917,2.61255621216628e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","PLSCR1","disease_vs_control",1.16770375541428e-14,-1.60834322794219,0.213,0.474,2.68490124482405e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","PROCR","disease_vs_control",1.41286018978931e-14,2.60169093612752,0.42,0.071,3.24858943438256e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","RP11-323I15.5","disease_vs_control",2.50025688183871e-14,-2.99882908622691,0.09,0.455,5.74884064841175e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","PDE10A","disease_vs_control",2.706947452088e-14,-1.68840953128761,0.271,0.596,6.22408427658595e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","DOCK4","disease_vs_control",2.94824180905591e-14,-1.01785029223641,0.702,0.904,6.77889239156224e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","CYR61","disease_vs_control",3.02479619847423e-14,3.58058187404942,0.367,0.045,6.95491389915179e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","DOC2B","disease_vs_control",3.23304754762492e-14,-2.83968443886834,0.085,0.353,7.43374622625397e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","LAMA4","disease_vs_control",3.24089413710456e-14,3.80466509458152,0.436,0.032,7.45178788944452e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","ARRDC3","disease_vs_control",4.01031883309663e-14,-2.28399336004876,0.144,0.442,9.22092609293909e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","PLXNA4","disease_vs_control",4.05809261309337e-14,2.89277014995601,0.42,0.077,9.33077234528559e-10,"Seurat_LR_cell_level_exploratory"
"Endothelial","UGCG","disease_vs_control",6.43998470593601e-14,-2.73017841290692,0.112,0.449,1.48074568343587e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","ARHGAP18","disease_vs_control",6.58382802215372e-14,2.62911697583969,0.473,0.09,1.51381957713381e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","ATP11A","disease_vs_control",6.67594663026243e-14,-1.38008261839694,0.378,0.66,1.53500040869624e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","RAP1B","disease_vs_control",6.93840327989229e-14,-1.5633518882296,0.303,0.583,1.59534706614563e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","SRSF7","disease_vs_control",7.40184807366938e-14,2.18201254952058,0.473,0.083,1.7019069275788e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","KMT2E","disease_vs_control",8.68823888533369e-14,-1.3105726160731,0.532,0.801,1.99768676690478e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","FBLN2","disease_vs_control",9.13853595182615e-14,-4.04128003750167,0.021,0.269,2.10122357140339e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","CALD1","disease_vs_control",1.86617674808694e-13,1.20927745010237,0.798,0.391,4.2909001968763e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","POSTN","disease_vs_control",2.19971740262902e-13,-2.15579036384464,0.128,0.487,5.05781022386491e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","IVNS1ABP","disease_vs_control",2.20752907456897e-13,-2.38648365336234,0.207,0.5,5.07577160115644e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","CACNG8","disease_vs_control",2.20992259835328e-13,7.87466666202667,0.176,0,5.08127503039369e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","CXorf36","disease_vs_control",2.4422434568508e-13,-1.65953313112832,0.229,0.538,5.61545038033704e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","MGP","disease_vs_control",2.52635275426009e-13,2.28015693680311,0.441,0.09,5.80884288787022e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","MKL2","disease_vs_control",2.73619876620764e-13,-1.11107010070569,0.574,0.782,6.29134182314123e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","CDH11","disease_vs_control",3.16878493450484e-13,2.63271026275396,0.415,0.071,7.28598719990697e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","ABCC3","disease_vs_control",3.1804856587637e-13,3.87202044781652,0.351,0.026,7.31289067519538e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","RP11-290H9.2","disease_vs_control",3.22362625847358e-13,3.96528089901359,0.309,0.032,7.4120838561083e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","YBX3","disease_vs_control",3.45024961200548e-13,-1.28875543228234,0.388,0.686,7.93315893288419e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","FMNL2","disease_vs_control",3.54649219334782e-13,-1.55480394129056,0.388,0.66,8.15444950016464e-09,"Seurat_LR_cell_level_exploratory"
"Endothelial","RP11-35J10.5","disease_vs_control",4.38550654163261e-13,4.10740538628826,0.271,0.013,1.00835951911759e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","CCNY","disease_vs_control",4.3916663386087e-13,-1.20716222315491,0.489,0.692,1.0097758412363e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","PARD3","disease_vs_control",4.74177494573764e-13,-1.26074558739885,0.319,0.551,1.09027631327346e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","GALNT15","disease_vs_control",5.00699824049348e-13,-2.02453195628168,0.191,0.551,1.15125910543666e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","TPO","disease_vs_control",5.17776803740182e-13,-2.29150317876426,0.112,0.423,1.1905242048398e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","AL035610.2","disease_vs_control",6.18602506661153e-13,-3.77762937289693,0.032,0.263,1.42235274356599e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","BHLHE40","disease_vs_control",7.33946992484254e-13,-2.6320501597636,0.106,0.397,1.68756431981904e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","PDCD4","disease_vs_control",8.40297652142309e-13,2.19604368757322,0.495,0.141,1.93209639157081e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","MALAT1","disease_vs_control",8.51750733878709e-13,-0.00274311580571673,1,1,1.95843046240732e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","PLXNA2","disease_vs_control",9.52701602390774e-13,1.93319969438339,0.67,0.244,2.19054679437711e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","FAM189A1","disease_vs_control",1.02259199220961e-12,3.77572912321512,0.298,0.032,2.35124576768756e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","LINC00607","disease_vs_control",1.20084233537984e-12,6.05613735034836,0.223,0.006,2.76109678173887e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","CABLES1","disease_vs_control",1.22962079118104e-12,3.81414965432788,0.298,0.026,2.82726708516256e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","ANKS1A","disease_vs_control",1.75719200086082e-12,-1.50088355989244,0.298,0.558,4.04031156757929e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","ALCAM","disease_vs_control",2.1137586367456e-12,2.56770480778532,0.415,0.09,4.86016523346916e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","HLA-DRB1","disease_vs_control",2.15437894825324e-12,-2.55081277715891,0.085,0.365,4.95356351571867e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","PCAT19","disease_vs_control",2.17438029547889e-12,-2.00666916604114,0.101,0.378,4.99955261339461e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","ITGBL1","disease_vs_control",2.76138708465376e-12,3.49709904700272,0.293,0.019,6.34925732374438e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","SH3BGRL2","disease_vs_control",2.88287898099659e-12,-2.68888734481533,0.106,0.391,6.62860364100545e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","LMNA","disease_vs_control",3.17869446177038e-12,2.99244437476424,0.457,0.071,7.30877217594863e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","P4HA1","disease_vs_control",3.28369387812188e-12,-1.99658991455344,0.165,0.462,7.55019733396563e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","PPP2R5A","disease_vs_control",3.71385911294945e-12,-1.9498429833161,0.234,0.462,8.53927625840467e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","LDB2","disease_vs_control",3.939425153903e-12,-0.83874010125461,0.777,0.949,9.05792025636918e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","HDAC7","disease_vs_control",4.20052145638568e-12,2.11754996033941,0.553,0.16,9.65825898466759e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","PREX2","disease_vs_control",4.2128050636053e-12,-1.09314300860616,0.5,0.744,9.68650268274767e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","NEXN","disease_vs_control",4.30446284487195e-12,5.70755600272458,0.234,0.006,9.89725141921408e-08,"Seurat_LR_cell_level_exploratory"
"Endothelial","THSD4","disease_vs_control",4.78684813327761e-12,1.75810345118792,0.521,0.173,1.10063999128452e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","ITGB4","disease_vs_control",5.14089376349198e-12,3.12429933838538,0.426,0.064,1.18204570303971e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","PHF10","disease_vs_control",5.34556586811993e-12,-3.01777565227099,0.037,0.269,1.22910596005682e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","IER3","disease_vs_control",5.39197208557167e-12,2.17019239341117,0.245,0.045,1.23977614163549e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","PTPRM","disease_vs_control",5.42575209654004e-12,-0.540951070874077,0.84,0.929,1.24754317955745e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","MOV10L1","disease_vs_control",5.53913840480296e-12,3.26584478660268,0.319,0.026,1.27361409341634e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","TACR1","disease_vs_control",6.02239008566349e-12,-2.00568568977242,0.096,0.333,1.38472815239661e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","ACTR3","disease_vs_control",7.00527148181502e-12,-1.72110000588458,0.271,0.526,1.61072207181373e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","MSN","disease_vs_control",7.32858954323269e-12,-1.24956041542296,0.34,0.564,1.68506259367549e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","NFIB","disease_vs_control",7.66268217546309e-12,-0.980823927457319,0.612,0.833,1.76188051260423e-07,"Seurat_LR_cell_level_exploratory"
"Endothelial","RP1-69D17.4","disease_vs_control",8.64012683447742e-12,4.98868352739449,0.25,0.013,1.98662436305139e-07,"Seurat_LR_cell_level_exploratory"
