"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Lymphocyte","RP11-10K16.1","disease_vs_control",0.0311585487483437,-4.04506525849314,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","FLNB","disease_vs_control",0.0311911220517358,2.2544379043427,0.065,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ARHGAP11A","disease_vs_control",0.0312871733684441,-3.63357007214185,0.008,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LYPLA1","disease_vs_control",0.0313177920256749,3.53348667826832,0.129,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PIGL","disease_vs_control",0.0314452374914652,4.10917996939732,0.161,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","BORA","disease_vs_control",0.0316657259535231,-1.37432714611969,0.032,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","AC107081.5","disease_vs_control",0.0316933270125594,-4.39474255710157,0.008,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SIK2","disease_vs_control",0.0317287000638666,3.57363787089837,0.109,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CXorf56","disease_vs_control",0.0318634642888528,-3.66665101713158,0.016,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","STMN3","disease_vs_control",0.032417585301654,-4.23303474207159,0.028,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","DPAGT1","disease_vs_control",0.0326266351472848,-3.72965269002263,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","BTG1","disease_vs_control",0.0326624905605372,-0.920830855208668,0.294,0.5,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","NCAPG","disease_vs_control",0.0329326360691031,-4.45306075116937,0.008,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ENAM","disease_vs_control",0.0329477351357674,-4.07223842790154,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","HSBP1L1","disease_vs_control",0.0329477351357674,-4.07223842790154,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TRAF3IP2","disease_vs_control",0.0333783648484038,-3.28241112020527,0.028,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ZNF571","disease_vs_control",0.0333827556734784,-3.04566248560556,0.012,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","KIAA0040","disease_vs_control",0.0334663046011792,-2.99320155795491,0.04,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TTC17","disease_vs_control",0.0335258167208115,1.86351909001566,0.444,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RPS8","disease_vs_control",0.0335580717089309,-1.52986745547113,0.06,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CASC15","disease_vs_control",0.0335863816982925,2.83566165776543,0.069,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TIE1","disease_vs_control",0.0338899672288502,-4.53437317477357,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CSTF3","disease_vs_control",0.0339225692024319,3.68860898916966,0.117,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CREBBP","disease_vs_control",0.0339257078436601,1.17946549738465,0.431,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","MMACHC","disease_vs_control",0.0339488266810895,-3.81223705862514,0.008,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-10L12.4","disease_vs_control",0.0340162716510784,-3.08137235698233,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TNKS","disease_vs_control",0.0342520766500855,-1.05658166841744,0.282,0.6,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CDC42SE2","disease_vs_control",0.0342633399654559,-0.543500804786519,0.581,0.9,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","MDC1-AS1","disease_vs_control",0.0343629929726165,-4.29428425284669,0.008,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","FBXO7","disease_vs_control",0.0344120251420316,-2.25774238859965,0.089,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ITCH","disease_vs_control",0.0345411982482064,-0.700477349669022,0.363,0.8,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SP100","disease_vs_control",0.0345784662609063,0.800968514035475,0.629,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SLC4A4","disease_vs_control",0.0346736344705291,-2.86882592767769,0.028,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","MPZL3","disease_vs_control",0.0346776919750122,-2.25793893758642,0.077,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SERPINB9","disease_vs_control",0.0347321866872863,-1.46499017399342,0.113,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CWC15","disease_vs_control",0.0347361795321743,-3.2182962859618,0.028,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SCML4","disease_vs_control",0.0348517770646698,1.65059137256296,0.375,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","NOTCH2","disease_vs_control",0.034913977979542,-1.77303756817423,0.077,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","NOVA1-AS1","disease_vs_control",0.035017789354675,-5.41830888244279,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","MPP7","disease_vs_control",0.0350648919173212,4.04643806610782,0.161,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TMEM120B","disease_vs_control",0.035162895157151,-1.97837763628295,0.06,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","GOLT1B","disease_vs_control",0.0352685563627463,-2.82893540975579,0.036,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","GNB1","disease_vs_control",0.0352856809275279,2.41050909384482,0.452,0.2,1,"Seurat_LR_cell_level_exploratory"
